Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
102998,172.16.0.5-192.168.50.1-54771-29774-17,172.16.0.5,54771,192.168.50.1,29774,17,36:57.6,109937,4,0,1446,0,393,330,361.5,36.37306696,0,0,0,0,13152.98762,36.38447474,36645.66667,63470.42449,109935,1,109937,36645.66667,63470.42449,109935,1,0,0,0,0,0,0,0,0,0,-4,0,36.38447474,0,330,393,355.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
47721,172.16.0.5-192.168.50.1-50487-60547-17,172.16.0.5,50487,192.168.50.1,60547,17,36:57.6,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
20287,172.16.0.5-192.168.50.1-55282-1387-17,172.16.0.5,55282,192.168.50.1,1387,17,36:57.6,219892,6,0,2204,0,389,330,367.3333333,29.0424976,0,0,0,0,10023.10225,27.28612228,43978.4,60219.31877,110379,1,219892,43978.4,60219.31877,110379,1,0,0,0,0,0,0,0,0,0,-6,0,27.28612228,0,330,389,362,30.03331484,902,0,0,0,0,0,0,0,0,0,422.3333333,367.3333333,0,-6,0,0,0,0,0,0,6,2204,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
6087,172.16.0.5-192.168.50.1-42001-47787-17,172.16.0.5,42001,192.168.50.1,47787,17,36:57.6,1,2,0,778,0,389,389,389,0,0,0,0,0,7.78E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
34587,172.16.0.5-192.168.50.1-39014-9231-17,172.16.0.5,39014,192.168.50.1,9231,17,36:57.6,107487,4,0,1438,0,389,330,359.5,34.06366588,0,0,0,0,13378.36203,37.2138026,35829,62055.91633,107485,1,107487,35829,62055.91633,107485,1,0,0,0,0,0,0,0,0,0,-4,0,37.2138026,0,330,389,353.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
71641,172.16.0.5-192.168.50.1-56420-22548-17,172.16.0.5,56420,192.168.50.1,22548,17,36:57.6,110584,4,0,1544,0,389,383,386,3.464101615,0,0,0,0,13962.23685,36.17159806,36861.33333,63843.97012,110582,1,110584,36861.33333,63843.97012,110582,1,0,0,0,0,0,0,0,0,0,-4,0,36.17159806,0,383,389,386.6,3.286335345,10.8,0,0,0,0,0,0,0,0,0,483.25,386,0,-4,0,0,0,0,0,0,4,1544,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
108719,172.16.0.5-192.168.50.1-39062-8768-17,172.16.0.5,39062,192.168.50.1,8768,17,36:57.6,109504,4,0,1498,0,404,345,374.5,34.06366588,0,0,0,0,13679.86558,36.528346,36501.33333,63219.5658,109501,1,109504,36501.33333,63219.5658,109501,1,0,0,0,0,0,0,0,0,0,-4,0,36.528346,0,345,404,368.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,0,460.75,374.5,0,-4,0,0,0,0,0,0,4,1498,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
40838,172.16.0.5-192.168.50.1-44592-16406-17,172.16.0.5,44592,192.168.50.1,16406,17,36:57.6,1,2,0,786,0,393,393,393,0,0,0,0,0,7.86E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,393,393,393,0,0,0,0,0,0,0,0,0,0,0,589.5,393,0,-2,0,0,0,0,0,0,2,786,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
32585,172.16.0.5-192.168.50.1-48322-11431-17,172.16.0.5,48322,192.168.50.1,11431,17,36:57.6,212199,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,9839.820169,28.27534531,42439.8,58184.3456,110208,1,212199,42439.8,58184.3456,110208,1,0,0,0,0,0,0,0,0,0,-6,0,28.27534531,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,-6,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
81716,172.16.0.5-192.168.50.1-44593-55243-17,172.16.0.5,44593,192.168.50.1,55243,17,36:57.6,1,2,0,786,0,393,393,393,0,0,0,0,0,7.86E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,393,393,393,0,0,0,0,0,0,0,0,0,0,0,589.5,393,0,-2,0,0,0,0,0,0,2,786,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
60184,172.16.0.5-192.168.50.1-46874-52420-17,172.16.0.5,46874,192.168.50.1,52420,17,36:57.6,109929,4,0,1446,0,393,330,361.5,36.37306696,0,0,0,0,13153.94482,36.3871226,36643,63465.8057,109927,0,109929,36643,63465.8057,109927,0,0,0,0,0,0,0,0,0,0,-4,0,36.3871226,0,330,393,355.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
81412,172.16.0.5-192.168.50.1-41432-8069-17,172.16.0.5,41432,192.168.50.1,8069,17,36:57.6,1,2,0,750,0,375,375,375,0,0,0,0,0,7.50E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,-2,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
52917,172.16.0.5-192.168.50.1-41292-47510-17,172.16.0.5,41292,192.168.50.1,47510,17,36:57.6,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
73307,172.16.0.5-192.168.50.1-39008-34518-17,172.16.0.5,39008,192.168.50.1,34518,17,36:57.6,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
94669,172.16.0.5-192.168.50.1-56695-28101-17,172.16.0.5,56695,192.168.50.1,28101,17,36:57.6,108890,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,12838.6445,36.73431904,36296.66667,62865.93876,108888,1,108890,36296.66667,62865.93876,108888,1,0,0,0,0,0,0,0,0,0,-4,0,36.73431904,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,-4,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
23749,172.16.0.5-192.168.50.1-56647-20501-17,172.16.0.5,56647,192.168.50.1,20501,17,36:57.6,219817,6,0,2204,0,389,330,367.3333333,29.0424976,0,0,0,0,10026.52206,27.29543211,43963.4,60198.88566,110370,1,219817,43963.4,60198.88566,110370,1,0,0,0,0,0,0,0,0,0,-6,0,27.29543211,0,330,389,362,30.03331484,902,0,0,0,0,0,0,0,0,0,422.3333333,367.3333333,0,-6,0,0,0,0,0,0,6,2204,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
44100,172.16.0.5-192.168.50.1-44586-24168-17,172.16.0.5,44586,192.168.50.1,24168,17,36:57.6,1,2,0,750,0,375,375,375,0,0,0,0,0,7.50E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,-2,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
95663,172.16.0.5-192.168.50.1-35852-1033-17,172.16.0.5,35852,192.168.50.1,1033,17,36:57.6,108000,4,0,1398,0,369,330,349.5,22.5166605,0,0,0,0,12944.44444,37.03703704,36000,62312.2641,107952,1,108000,36000,62312.2641,107952,1,0,0,0,0,0,0,0,0,0,-4,0,37.03703704,0,330,369,345.6,21.36117974,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,-4,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
107777,172.16.0.5-192.168.50.1-42014-48562-17,172.16.0.5,42014,192.168.50.1,48562,17,36:57.6,1,2,0,738,0,369,369,369,0,0,0,0,0,7.38E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,369,369,369,0,0,0,0,0,0,0,0,0,0,0,553.5,369,0,-2,0,0,0,0,0,0,2,738,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
86798,172.16.0.5-192.168.50.1-50488-15912-17,172.16.0.5,50488,192.168.50.1,15912,17,36:57.6,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
24516,172.16.0.5-192.168.50.1-56746-60184-17,172.16.0.5,56746,192.168.50.1,60184,17,36:57.6,218237,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,9567.5802,27.49304655,43647.4,59768.74324,110025,1,218237,43647.4,59768.74324,110025,1,0,0,0,0,0,0,0,0,0,-6,0,27.49304655,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,-6,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
100429,172.16.0.5-192.168.50.1-48324-39251-17,172.16.0.5,48324,192.168.50.1,39251,17,36:57.6,218663,6,0,2088,0,393,321,348,35.08845964,0,0,0,0,9548.940607,27.4394845,43732.6,59862.77323,110113,2,218663,43732.6,59862.77323,110113,2,0,0,0,0,0,0,0,0,0,-6,0,27.4394845,0,321,393,344.1428571,33.61759743,1130.142857,0,0,0,0,0,0,0,0,0,401.5,348,0,-6,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
29673,172.16.0.5-192.168.50.1-59816-36603-17,172.16.0.5,59816,192.168.50.1,36603,17,36:57.6,1,2,0,786,0,393,393,393,0,0,0,0,0,7.86E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,393,393,393,0,0,0,0,0,0,0,0,0,0,0,589.5,393,0,-2,0,0,0,0,0,0,2,786,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
30397,172.16.0.5-192.168.50.1-37906-27419-17,172.16.0.5,37906,192.168.50.1,27419,17,36:57.6,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
104135,172.16.0.5-192.168.50.1-48817-62580-17,172.16.0.5,48817,192.168.50.1,62580,17,36:57.6,1,2,0,750,0,375,375,375,0,0,0,0,0,7.50E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,-2,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
105953,172.16.0.5-192.168.50.1-44434-30643-17,172.16.0.5,44434,192.168.50.1,30643,17,36:57.6,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
