Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
478264,172.16.0.5-192.168.50.1-64663-64663-6,172.16.0.5,64663,192.168.50.1,64663,6,30:30.7,113045384,18,2,0,0,0,0,0,0,0,0,0,0,0,0.176920094,5949757.053,7452771.171,19989254,1,113045384,6649728.471,7585604.074,19989254,1,1,1,0,1,1,0,0,0,0,360,40,0.159228085,0.017692009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,360,0,0,0,0,0,0,18,0,2,0,5840,0,0,20,14.625,38.53731957,110,1,14130658.25,3272764.591,19989254,11000082,0,1,Syn
306909,172.16.0.5-192.168.50.1-60517-10133-6,172.16.0.5,60517,192.168.50.1,10133,6,30:30.7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
379479,172.16.0.5-192.168.50.1-60518-9355-6,172.16.0.5,60518,192.168.50.1,9355,6,30:30.7,0,2,0,0,0,0,0,0,0,0,0,0,0,,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
163154,172.16.0.5-192.168.50.1-60519-55983-6,172.16.0.5,60519,192.168.50.1,55983,6,30:30.7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
376756,172.16.0.5-192.168.50.1-60520-5755-6,172.16.0.5,60520,192.168.50.1,5755,6,30:30.7,0,2,0,0,0,0,0,0,0,0,0,0,0,,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
738692,172.16.0.5-192.168.50.1-60521-39187-6,172.16.0.5,60521,192.168.50.1,39187,6,30:30.7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
325874,172.16.0.5-192.168.50.1-51020-51020-6,172.16.0.5,51020,192.168.50.1,51020,6,30:30.7,99999284,12,2,0,0,0,0,0,0,0,0,0,0,0,0.140001002,7692252.615,11875554.1,33002937,1,99999284,9090844,12459890.36,33002937,1,1,1,0,1,1,0,0,0,0,240,40,0.120000859,0.020000143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240,0,0,0,0,0,0,12,0,2,0,5840,0,0,20,33.4,49.80261037,114,1,19999823.2,10742445.42,33002937,6169516,0,1,Syn
313353,172.16.0.5-192.168.50.1-30675-30675-6,172.16.0.5,30675,192.168.50.1,30675,6,30:30.7,113823327,12,2,0,0,0,0,0,0,0,0,0,0,0,0.122997635,8755640.538,12791532.75,34559493,0,113823327,10347575.18,13350219.25,34559493,1,0,0,0,0,0,0,0,0,0,240,40,0.105426544,0.017571091,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240,0,0,0,0,0,0,12,0,2,0,5840,0,0,20,11.2,22.80789337,52,1,22764654,9603755.774,34559493,12374528,0,1,Syn
424223,172.16.0.5-192.168.50.1-42227-42227-6,172.16.0.5,42227,192.168.50.1,42227,6,30:30.7,109494205,14,2,0,0,0,0,0,0,0,0,0,0,0,0.146126455,7299613.667,9585310.969,22941826,1,109494205,8422631.154,9846038.249,22941826,1,1,1,0,1,1,0,0,0,0,280,40,0.127860648,0.018265807,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,280,0,0,0,0,0,0,14,0,2,0,5840,0,0,20,21.66666667,50.62278802,125,1,18249012.33,4180940.028,22941826,11807488,0,1,Syn
315180,172.16.0.5-192.168.50.1-45734-45734-6,172.16.0.5,45734,192.168.50.1,45734,6,30:30.7,117419503,16,0,0,0,0,0,0,0,0,0,0,0,0,0.136263564,7827966.867,9560908.097,29660968,0,117419503,7827966.867,9560908.097,29660968,0,0,0,0,0,0,0,0,0,0,320,0,0.136263564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320,0,0,0,0,0,0,16,0,0,0,5840,-1,0,20,10.6,20.9117192,48,1,16774207,6181846.092,29660968,11633000,0,1,Syn
690496,172.16.0.5-192.168.50.1-58488-58488-6,172.16.0.5,58488,192.168.50.1,58488,6,30:30.7,112143622,12,0,0,0,0,0,0,0,0,0,0,0,0,0.10700564,10194874.73,12797475,35134802,0,112143622,10194874.73,12797475,35134802,0,0,0,0,0,0,0,0,0,0,240,0,0.10700564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240,0,0,0,0,0,0,12,0,0,0,5840,-1,0,20,16.33333333,26.55811238,47,1,22428714.6,8151804.218,35134802,13121759,0,1,Syn
115360,172.16.0.5-192.168.50.1-60522-46699-6,172.16.0.5,60522,192.168.50.1,46699,6,30:30.7,97,2,2,0,0,0,0,0,0,0,0,0,0,0,41237.1134,32.33333333,55.13921774,96,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,40,40,20618.5567,20618.5567,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0,0,0,0,0,0,0,0,0,1,Syn
370073,172.16.0.5-192.168.50.1-25303-25303-6,172.16.0.5,25303,192.168.50.1,25303,6,30:30.7,108710474,16,0,0,0,0,0,0,0,0,0,0,0,0,0.14717993,7247364.933,8338372.017,21995308,0,108710474,7247364.933,8338372.017,21995308,0,0,0,0,0,0,0,0,0,0,320,0,0.14717993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320,0,0,0,0,0,0,16,0,0,0,5840,-1,0,20,1,0,1,1,15530066.71,3487643.486,21995308,11801972,0,1,Syn
747596,172.16.0.5-192.168.50.1-60523-45503-6,172.16.0.5,60523,192.168.50.1,45503,6,30:30.7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
412529,172.16.0.5-192.168.50.1-60524-28410-6,172.16.0.5,60524,192.168.50.1,28410,6,30:30.7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
286157,172.16.0.5-192.168.50.1-60525-13004-6,172.16.0.5,60525,192.168.50.1,13004,6,30:30.7,100,2,2,0,0,0,0,0,0,0,0,0,0,0,40000,33.33333333,56.00297611,98,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,40,40,20000,20000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0,0,0,0,0,0,0,0,0,1,Syn
14306,172.16.0.5-192.168.50.1-60526-19422-6,172.16.0.5,60526,192.168.50.1,19422,6,30:30.7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
